epoch,loss,lr,val-loss,train-planningADE,train-planningFDE,train-predictionADE,train-predictionFDE,val-planningADE,val-planningFDE,val-predictionADE,val-predictionFDE
22,56.88399451119559,0.0004,55.192339760916575,2.8618001563208444,6.1124004364013675,5.579235785348075,8.627541937146868,2.7805161033357892,6.136747169494629,5.5585558823176795,8.640738923209055
23,58.46704112461635,0.0004,57.27887475149972,2.9343296323503765,6.500088337489537,5.542026662826538,8.618488774980818,2.740351857457842,6.2045278753553115,5.552138730457851,8.624136393410819
24,58.62890287126814,0.0004,55.94514846801758,2.843383938925607,6.177046707698277,5.534382656642369,8.602466542380197,2.8094033854348317,6.147252982003348,5.573628773008074,8.63327272278922
25,56.356659698486325,0.0004,54.44659576416016,2.887333491870335,6.332403979982648,5.566742774418422,8.633744648524694,2.9413881199700493,6.330505330221993,5.6141199793134415,8.654541901179723
26,57.5235217503139,0.0004,55.58706697736468,2.8582069873809814,6.281825828552246,5.556345960072108,8.533093854359217,2.8008527176720754,6.085346453530448,5.636319303512574,8.635301950999668
27,55.70630918230329,0.0004,54.111086055210656,2.7806031703948975,6.116830403464181,5.585482345308576,8.600144706453596,2.800727837426322,6.127254799434117,5.607061086382185,8.61287875175476
28,55.922031838553295,0.0004,54.54186673845564,2.690305594035557,5.984077753339495,5.625725773402623,8.648502363477434,2.8073730673108783,6.235427720206125,5.567342751366752,8.604472998210362
29,54.9975592476981,0.0004,53.82982079642159,2.736511754989624,6.056789166586739,5.590904133660453,8.635944025857109,2.9237134184156144,6.2746230942862375,5.661440461022513,8.7252874987466
30,53.490404510498045,0.0004,52.29750725882394,2.704722969872611,5.925782476152692,5.627041489737374,8.701549502781459,2.7338916642325266,6.073128536769322,5.60007198197501,8.69302338872637
31,54.292111315046036,0.0004,52.451113782610214,2.819295058931623,6.270484624590193,5.609400415420533,8.631083106994629,2.8448971543993267,6.131989697047643,5.610026243754795,8.61823947089059
32,53.46685769217355,0.0004,51.63937279837472,2.797665684563773,6.211868122645787,5.612456376211984,8.678105810710361,2.8319803306034634,6.196779128483364,5.629963636398315,8.668636213030133
33,52.98425429207938,0.0004,51.07054813929967,2.6953699180058073,5.975873735972813,5.610052510670253,8.596705409458705,2.7785209349223545,6.128906032017299,5.680445746013096,8.656157384599958
34,54.02573002406529,0.0004,52.07626211983817,2.777038778577532,5.997227784565517,5.599945599692209,8.575176974705288,2.896363350323268,6.25317690713065,5.623414107731411,8.60253325189863
35,53.73436072213309,0.0004,52.49375272478376,2.8069988421031407,6.134031009674072,5.60977076121739,8.577386617660522,2.805546692439488,6.039485263824463,5.7304972035544255,8.673246717453003
36,53.4651365007673,0.0004,51.72459226335798,2.6631036077226913,5.976081030709403,5.642967448915754,8.630819429670062,3.050050861494882,6.514296647480556,5.70365115574428,8.767532198769706
37,52.633567156110495,0.0004,51.312613459995816,2.8058979613440376,6.048294367109026,5.663980375017439,8.701490981238228,2.744657792363848,6.158047894069127,5.655344860894339,8.708537074497768
38,53.209698813302175,0.0004,52.81643235342843,2.5883615153176445,5.851135853358677,5.62822482245309,8.715585565567016,2.765894181387765,6.19673866544451,5.601405279976981,8.739361708504813
39,53.72301308768136,0.0004,52.27532424926758,2.7157675981521607,6.056199843542917,5.625048507962908,8.669205038888114,2.697656341961452,5.92499440056937,5.636506993430001,8.730639110292707
40,52.93758337838309,0.0004,51.575274440220426,2.6585297073636736,6.008232539040701,5.6108252048492435,8.66849490574428,2.754153902190072,6.091213934762138,5.577115767342704,8.652031115123204
41,52.385026822771344,0.0004,51.44927193777902,2.7394622700554985,6.081468091692243,5.639154277529035,8.67881247656686,2.7857482637677875,6.21110839162554,5.610421146665301,8.680682229995728
42,53.283248792375836,0.0004,51.14882071358817,2.7747565371649605,6.056313800811767,5.635810259410313,8.678864145278931,2.839060095378331,6.276250668934414,5.682180724825177,8.746610586983817
43,53.76846902029855,0.0004,50.60450221470424,2.8080805710383823,6.206442471912929,5.648531525475638,8.708555793762207,2.764182434763227,6.045631354195731,5.613494457517351,8.68126391683306
44,51.742736380440846,0.0004,50.971378980364115,2.7627454110554286,6.063656888689313,5.6481759752546035,8.705699648175921,2.7968984297343664,5.8187802723475865,5.7201676096235,8.796869720731463
45,52.42071805681501,0.0004,49.74702671595982,2.750363745008196,5.816811616080148,5.663045869554792,8.782541854040963,2.7139322212764196,5.92095297404698,5.6693297931126185,8.806669255665371
46,51.48592932564872,0.0004,50.08694158281599,2.6003330503191266,5.789158991404942,5.629258782523019,8.705335739680699,2.666911230768476,5.941221645900181,5.707439027513776,8.728086117335728
47,51.78027158464704,0.0004,49.75261557442801,2.7925617933273315,6.010330677032471,5.668762806483677,8.722459506988525,2.694926926067897,6.005006912776402,5.6652435779571535,8.767963259560721
48,50.110297611781526,0.0004,49.2087468283517,2.6366314377103532,5.66756991658892,5.649742249080113,8.683492749077933,2.8356300251824513,5.864414521626064,5.74395341873169,8.7710391998291
49,50.58169097900391,0.0004,48.839451163155694,2.6574869224003383,5.778582654680524,5.689056144441877,8.744706269672939,2.5658661672047205,5.645556041172573,5.654084866387503,8.73803608076913
50,50.51092681884766,0.0004,49.2192501613072,2.77766946383885,5.761926991598947,5.701954596383231,8.764283820561,2.6282665388924733,5.6935494491032195,5.7501642159053254,8.804156139918737
51,50.6576295035226,0.00032,48.37238213675363,2.6949445962905885,5.858002294812883,5.69669519833156,8.775715187617712,2.843823732648577,5.783382265908378,5.735262421199254,8.803678492137363
52,48.816276386805946,0.00032,47.96091493879046,2.823931779180254,5.90010061945234,5.683417504174368,8.705351611546108,2.71952542918069,5.685589838027954,5.74419309752328,8.723612778527396
53,49.28516311645508,0.00032,50.92140955243792,2.614935111999512,5.6057837894984655,5.70645238331386,8.695739351000105,2.9222671917506626,5.980441045761109,5.7071956975119456,8.70903333255223
54,49.54289027622768,0.00032,50.936796460832866,2.696136794771467,5.715608869280134,5.686038419178554,8.696353680746896,2.8429262161254885,5.99261725289481,5.686531564167567,8.672766385759626
55,49.16405258178711,0.00032,48.9296267918178,2.7594968284879413,5.987461008344378,5.689967972891671,8.713486528396606,2.7231894833700996,5.724936137880598,5.696018518720354,8.727988481521606
56,48.12791192190988,0.00032,47.89045933314732,2.8383571454456873,5.92298001561846,5.701440640858242,8.757953691482545,2.6134718588420323,5.4728794779096335,5.647593723024641,8.698797532490321
57,47.998585074288506,0.00032,47.349643216814314,2.8438644068581715,5.890436438151768,5.686775071280343,8.701250927788871,2.649437189102173,5.609229823521205,5.679456949234009,8.720166015625
58,47.059795815604076,0.00032,46.598229435511996,2.6179336036954606,5.600351878574917,5.674421535219465,8.73223841530936,2.5190492630004884,5.414641666412353,5.720154081072126,8.78268027986799
59,47.090716879708424,0.00032,45.453540965488976,2.8037842205592565,5.835593843460083,5.698333495003837,8.727020250047957,2.606584279877799,5.576903622491019,5.718824175425938,8.728571959904261
60,45.99431555611746,0.00032,45.67316491263254,2.5685704129082816,5.5486345291137695,5.721218858446393,8.778116267068045,2.6543133531297958,5.5466249057224815,5.772841487612043,8.77178271157401
61,46.45272107805525,0.00032,45.48546142578125,2.7319222688674927,5.780246571132115,5.702442904881068,8.731618533815656,2.572235063144139,5.333224160330636,5.697912168502808,8.754280199323382
62,46.110907963344026,0.00032,46.67783442905971,2.666651770046779,5.587020942143032,5.702598081316267,8.72251090322222,2.4648723636354717,5.448137242453439,5.667769677298409,8.729443645477295
63,45.91845430646624,0.00032,44.99185055324009,2.5521300179617747,5.501211159569877,5.68893359048026,8.713468742370605,2.5430474519729613,5.438879980359759,5.7260671275002615,8.787340995243618
64,45.49912054879325,0.00032,44.55468482971192,2.661822005680629,5.505390303475516,5.706470884595599,8.72021004813058,2.4502140692302157,5.296616383961269,5.694219166891916,8.752730335508074
65,45.28660681588309,0.00032,44.819844000680106,2.7885922534125194,5.651211697714669,5.725563873563494,8.78318658556257,2.4193364688328334,5.305928795678275,5.735973705564226,8.824203668321882
66,45.76533682686942,0.00032,45.1353216443743,2.7333920444761004,5.641923012052263,5.71383615221296,8.839409106118339,2.5628592457090105,5.33772006716047,5.713924871172224,8.835441739218576
67,46.36787289210728,0.00032,46.40193089076451,2.7636491094316753,5.6380826881953645,5.717692034585135,8.818373203277588,2.515316615785871,5.291133315222604,5.701204511097499,8.830483307157245
68,46.05137574332101,0.00032,45.105086135864255,2.7546693529401507,5.581682900020055,5.72365517616272,8.805381516047886,2.591682348932539,5.41353838784354,5.755404717581612,8.804272488185338
69,46.606434195382256,0.00032,45.38510954720633,2.6876982722963607,5.747086933680943,5.71473891394479,8.784909929547991,2.5768503870282853,5.405357360839844,5.727775532858712,8.845253699166435
70,45.82435052054269,0.00032,44.30474439348493,2.6037299633026123,5.368482766832624,5.729533536093576,8.779217052459718,2.5306373562131608,5.3906734194074355,5.693220152173724,8.725103099005564
71,46.10743593488421,0.00032,44.68576191493443,2.7728195565087455,5.703801550183978,5.702078574044364,8.741703912190028,2.5475341285978046,5.540632268360683,5.675348813193185,8.749540363039289
72,45.56823316301618,0.00032,44.45611664908273,2.7811891555786135,5.779677159445626,5.72903505052839,8.777719606672015,2.607247952052525,5.359743200029645,5.680303709847586,8.724889550890241
73,45.420066016060964,0.00032,44.620891898018975,2.6763050998960223,5.51376474244254,5.738311883381435,8.761308533804756,2.518904961858477,5.0224118982042585,5.671931096485683,8.727604579925536
74,45.37882238115583,0.00032,44.668769291469026,2.5726844991956437,5.234266158512661,5.715587145941598,8.754711811883109,2.5756512675966534,5.329934208733695,5.74205196925572,8.79373882157462
75,45.180849293300085,0.00032,45.167262649536134,2.593642258644104,5.401581696101597,5.74102805682591,8.730865805489676,2.4029353720801216,5.187490510940552,5.675454139709473,8.731286110196795
76,45.028807394845145,0.00032,44.25965919494629,2.579931378364563,5.3971258095332555,5.705377640042986,8.752754245485578,2.5500771726880753,5.312508078983852,5.751629032407489,8.85294577053615
77,44.66482576642718,0.00032,45.19742873055594,2.7505552087511336,5.639029169082642,5.729743719100952,8.727275105885097,2.5850825003215245,5.4370557376316615,5.688464709690639,8.794825867244176
78,44.749981090000695,0.00032,45.52955600193569,2.7368256841387066,5.705220195225307,5.7556620121002195,8.831609903063093,2.72014251436506,5.6104175567626955,5.704097270965576,8.791231230327062
79,45.74909766060966,0.00032,45.5438104901995,2.684989973476955,5.435995578765869,5.725104359218053,8.785370813097273,2.5437626191547937,5.296870960508074,5.728526033673968,8.862011057989937
80,44.96379045758928,0.00032,46.187921851021905,2.852103703362601,6.016103962489537,5.749379021780832,8.855916241237095,2.7430270774023873,5.686912032536098,5.647890336172921,8.735449300493514
81,44.34237959725516,0.00032,46.071448135375974,2.5629343509674074,5.336712224142892,5.732567194529942,8.76411075592041,2.5672398907797676,5.43378529548645,5.697543389456612,8.721064983095442
82,44.7205859048026,0.00032,45.778391756330215,2.62365220614842,5.50683570589338,5.670536838259015,8.69466734613691,2.5337644951684135,5.422727557591029,5.661595412663051,8.656453493663243
83,44.30466728210449,0.00032,44.631415775844026,2.576926323345729,5.500986528396607,5.699709687914167,8.718598134177071,2.6412701845169066,5.566074105671474,5.709721170152936,8.703106001445226
84,44.17873584202358,0.00032,45.50670656476702,2.670819807052612,5.56486029624939,5.70250220979963,8.704839951651437,2.793511322566441,5.7851141112191335,5.702446092878069,8.671027742113386
85,43.97568713596889,0.00032,45.059654235839844,2.637224905831473,5.57868778364999,5.703700596945627,8.776602275030953,2.5492789949689594,5.484826251438686,5.650204263414655,8.674430240903583
86,44.01247209821429,0.00032,45.8730400630406,2.615038500513349,5.4016899994441445,5.715538719722203,8.700012724740164,2.6442487614495414,5.680554178782872,5.692286028180804,8.757286616734095
87,44.347111565726145,0.00032,44.4629275730678,2.6581529004233224,5.5436759948730465,5.707516002655029,8.771243054526193,2.5626820938927786,5.3150880336761475,5.687571668624878,8.745935617174421
88,44.09949466160366,0.00032,44.30888181413923,2.689467590195792,5.4263700689588275,5.7026788575308665,8.737189401899066,2.6779980182647707,5.517129870823451,5.684278876440866,8.712906735283989
89,43.99689254760742,0.00032,44.103175571986604,2.6256322281701223,5.425319276537214,5.712691048213414,8.745660052980696,2.655335453578404,5.479248312541417,5.709919404983521,8.750909866605486
90,43.46949610028948,0.00032,42.955126081194194,2.578340200015477,5.372588852473668,5.679113367625646,8.687603432791574,2.4786159685679845,5.320139053889683,5.677977514266968,8.680533041272845
91,43.06288621085031,0.00032,43.14369283403669,2.6787842103413175,5.4287978717259,5.694380303791591,8.744878128596715,2.7111921855381556,5.556091860362462,5.732436118807112,8.841441515513829
92,43.570372990199495,0.00032,44.312108285086495,2.809381433895656,5.5355792999267575,5.739648539679391,8.83038079398019,2.6159045696258545,5.4004441874367854,5.732443768637521,8.757922649383545
93,43.136376571655276,0.00032,43.16093281337193,2.6928908450262887,5.648755482264927,5.7015289579119,8.743916150501796,2.5368388754980904,5.416305296761649,5.706910487583706,8.748668037142073
94,43.93809471130371,0.00032,44.95338401794434,2.5983366353171213,5.393112577710833,5.748833956037249,8.845350231443133,2.8929350989205496,5.522576154981341,5.869157954624721,8.951402010236468
95,43.735509163992745,0.00032,43.17200399126325,2.643744891030448,5.335946008137294,5.704353591373988,8.788671241487776,2.681120317322867,5.566588081632342,5.753121287482125,8.774104819978987
96,42.91812444414411,0.00032,43.672899518694194,2.658480395589556,5.297273996898106,5.723984684262957,8.764126580102102,2.66113714831216,5.435516636712211,5.767753137860979,8.748522806167603
97,43.29688911437988,0.00032,43.49882916041783,2.729418396949768,5.39581892830985,5.7156701632908415,8.770640890938894,2.7225523914609635,5.60660605430603,5.720608956473214,8.725754397256035
98,42.359095437186106,0.00032,42.79865450177874,2.7733813422066826,5.651509312220982,5.703971420015607,8.7996395111084,2.6613593987056188,5.3597656318119595,5.723254128864833,8.810494926997594
99,43.266060965401785,0.00032,42.47063184465681,2.692926972252982,5.404833671024868,5.701845141819545,8.763913835797991,2.747764652115958,5.187710387366159,5.767894983291626,8.810113191604614
100,42.85657048906599,0.00032,42.64019617353167,2.682560498373849,5.309732110159738,5.720053543363298,8.80594891820635,2.593427746636527,5.236625439780099,5.703638083594186,8.794793428693499
101,42.13222160339355,0.00025600000000000004,42.379537200927736,2.6609339782169887,5.243246419089181,5.709150954655239,8.799301815032958,2.4033415385654995,5.010960946764265,5.73779479435512,8.782100677490234
102,41.823847143990655,0.00025600000000000004,42.230651419503346,2.6441091299057007,5.086544343403408,5.708530603136335,8.745672191892352,2.4060246569769723,5.070339032581875,5.660142094748361,8.677188410077775
103,42.31750144958496,0.00025600000000000004,42.931895065307614,2.7011206660951887,5.229423352650234,5.638447877338955,8.673783452170236,2.58200592313494,5.113471208299909,5.719624423980713,8.68636487552098
104,42.86079951695034,0.00025600000000000004,43.43168258666992,2.7411389453070503,5.185668475287301,5.704229416166033,8.764507055282593,2.728443019730704,5.172973755427769,5.768411745343889,8.809631197793143
105,42.66794924054827,0.00025600000000000004,42.581942313058036,2.686970635822841,5.137379162652152,5.715878180095127,8.738360350472586,2.5135099104472567,5.152340909412929,5.734867491040911,8.788221515927995
106,42.39667096819196,0.00025600000000000004,42.29209000723703,2.6967660733631678,5.139956378936768,5.707809380122593,8.79870720590864,2.639922663143703,5.162496396473476,5.7234809126172745,8.838673366819108
107,42.17694277082171,0.00025600000000000004,42.275128391810824,2.60409335068294,5.0640655040740965,5.679679475511823,8.752535683768135,2.495860610689436,4.918051365443638,5.714633866718837,8.750475243159704
108,41.959404373168944,0.00025600000000000004,43.244158608572825,2.625283081190927,5.252854401724679,5.698911959784372,8.696230758939471,2.6984458208084106,5.092108528954642,5.757467045102801,8.753211641311646
109,42.14921019417899,0.00025600000000000004,42.27189608982631,2.6501896108899796,5.198873567581177,5.694490139825003,8.739718314579555,2.6341605356761386,5.1021003246307375,5.731569644383022,8.718096126828875
110,41.78178340366909,0.00025600000000000004,42.394918768746514,2.6485763686043877,5.052729266030448,5.705126367296491,8.767675154549735,2.7431940725871495,5.284503773280552,5.7383485044751845,8.73856199809483
111,42.00532188415527,0.00025600000000000004,41.761145509992325,2.638590829713004,5.020947463171822,5.697907509122576,8.74279934338161,2.615652867725917,4.98071517944336,5.727391386032105,8.75062746320452
112,41.65800595964704,0.00025600000000000004,42.770213753836494,2.5430051258632114,4.936605869020735,5.708474922180176,8.754467303412302,2.5837636879512242,5.226440783909389,5.689442695890154,8.677284329278129
113,41.48557297842843,0.00025600000000000004,41.79589860098702,2.580126827103751,4.9821314539228165,5.700419024058751,8.780582312175206,2.5530301094055177,5.120344754627773,5.64564962387085,8.652230828148978
114,41.28439870561872,0.00025600000000000004,42.03347505841936,2.609493293081011,5.034749146870205,5.6796674728393555,8.733507966995239,2.714421776362828,5.117646523884365,5.695353950772967,8.743519810267857
115,41.84120668683733,0.00025600000000000004,42.33951574053083,2.6426942927496775,5.2424156665802,5.6906360898699075,8.766435875211442,2.696508833340236,5.290720517294748,5.657778739929199,8.69862106187003
116,41.619181278773716,0.00025600000000000004,42.91223030090332,2.6440127372741697,5.142704847880772,5.666865267072406,8.715308931895665,2.7742991243089947,5.518894692829677,5.647900356565203,8.635176944732667
117,41.80265317644392,0.00025600000000000004,42.26020131792341,2.6947130986622403,5.183936657224383,5.687037249973842,8.777055631365094,2.5576332977839877,5.139539194107056,5.632004117965698,8.640057073320662
118,41.16698962620327,0.00025600000000000004,42.59730780465262,2.631079844066075,5.120982394899641,5.663177715029035,8.748450333731515,2.8204410893576486,5.403587552479335,5.703219543184553,8.728757687977382
119,40.78156204223633,0.00025600000000000004,42.316486031668525,2.6122082199369157,4.957543734141758,5.6947741712842666,8.769909272875104,2.613625945363726,5.4411754948752264,5.658955369676862,8.648041902269636
120,40.83266737801688,0.00025600000000000004,42.64581805637905,2.5516811847686767,4.935669347218105,5.673754501342773,8.771466439110892,2.655306203024728,5.133280611038208,5.655426611219133,8.668595484324864
121,40.6512578691755,0.00025600000000000004,41.375492041451594,2.711290420804705,5.237481607709612,5.68593019757952,8.8079519203731,2.611824928011213,5.10441540990557,5.6559663568224225,8.71479334150042
122,40.65863298688616,0.00025600000000000004,42.036327253069196,2.6782697813851493,4.9980537142072405,5.6822990213121685,8.771863399233137,2.718749577658517,5.481652811595372,5.619362265723092,8.606750127247402
123,40.98290296282087,0.00025600000000000004,41.698571286882675,2.677758353097098,5.095383037839617,5.675236415863037,8.789729077475412,2.6265309197562083,5.113766847337995,5.621526568276542,8.62040068081447
124,40.69162608555385,0.00025600000000000004,42.02739121573312,2.619104276384626,4.826754515511649,5.654063497270856,8.786980846949985,2.714419310433524,5.408793830871582,5.675884335381644,8.717664589200702
125,40.87983861650739,0.00025600000000000004,41.85251137869699,2.6483363628387453,5.068491390773228,5.666987950461252,8.782995244434902,2.763990923336574,5.238525758470808,5.6503972121647426,8.6745685168675
126,40.67363902500698,0.00025600000000000004,42.82578729901995,2.6175305673054288,5.078275448935372,5.673922892979213,8.758074447086878,2.7027259622301374,5.167965487071446,5.668077475684029,8.66414636203221
127,40.64931095668248,0.00025600000000000004,41.1620909009661,2.499653731073652,4.6112589836120605,5.662746851784842,8.6832471711295,2.5546207019260954,4.7116751398359025,5.7030252252306255,8.704319408961705
128,40.86064987182617,0.00025600000000000004,41.91569050380162,2.5710332598005023,4.778615065983364,5.668916395732334,8.698845645359585,2.7054809740611483,5.019706147057669,5.625497790745326,8.668322958265032
129,40.585310854230606,0.00025600000000000004,41.56861425127302,2.6097141163689748,4.773544154848371,5.660989039284843,8.734277466365269,2.6749936989375525,5.020697498321534,5.676492752347674,8.660769953046525
130,40.38082847595215,0.00025600000000000004,41.94580307006836,2.6291544539587837,4.696911321367536,5.68312280518668,8.771216930661883,2.7283780336380006,4.996735763549805,5.6931237152644565,8.683687101091657
131,40.72159265790667,0.00025600000000000004,41.697806167602536,2.5774325575147357,4.703729104995728,5.6747206006731306,8.692894124984742,2.7555432523999897,4.882516070774623,5.713348170689174,8.719087491716657
132,40.65624645778111,0.00025600000000000004,41.598854010445734,2.6249469688960483,4.836320263998849,5.675312859671457,8.688579300471714,2.8129937546593804,5.309011098316738,5.667599821090699,8.647476141793387
133,40.62076263427734,0.00025600000000000004,41.20560874938965,2.594087784630912,4.866522795813424,5.658875247410365,8.712468154089791,2.7248950140816826,5.12988885470799,5.705952208382743,8.703394644601005
134,40.111854498726984,0.00025600000000000004,40.166599546160015,2.5228637082236154,4.83944046156747,5.6684292180197575,8.755428654806954,2.5590596335274833,4.8168549060821535,5.634188958576748,8.68497074672154
135,40.41627279009138,0.00025600000000000004,41.05228473118373,2.641614133971078,4.66318723814828,5.650140455790928,8.69435373033796,2.6361317838941303,5.042707252502441,5.6821831021990095,8.6944425037929
136,40.04455299377442,0.00025600000000000004,40.73197217668806,2.5527404069900514,4.886001355307442,5.655388716288975,8.707798072269984,2.489011171885899,4.8070517267499655,5.663629729407174,8.7355555330004
137,39.6747241973877,0.00025600000000000004,40.72106170654297,2.493352358681815,4.5835193838391985,5.647916037695748,8.689918279647827,2.489159767968314,4.5671565668923515,5.662095212936402,8.707827976771764
138,40.20008915492466,0.00025600000000000004,40.62012688773019,2.5290012529918124,4.580786630085536,5.659972769873483,8.695893580572946,2.579916593006679,4.7248138904571535,5.650935643059867,8.64424351964678
139,39.72111418587821,0.00025600000000000004,41.022963987077986,2.5407138858522686,4.422585330690656,5.665472575596401,8.712603984560285,2.517101972443717,4.714293663842337,5.633887209211077,8.633211176736014
140,40.16582783290318,0.00025600000000000004,41.22987033299037,2.7013167176927837,4.781689453125,5.65987685748509,8.652946976252965,2.7022952726909093,5.006330571855817,5.680590125492641,8.638784190586636
141,40.04874114990234,0.00025600000000000004,41.147688783918106,2.616275838443211,4.754171351024083,5.647780302592686,8.659867995125907,2.687662611688886,4.942400114876883,5.661172642026629,8.619382115772792
142,40.10156609671456,0.00025600000000000004,40.267012568882535,2.5244764941079274,4.705904688153948,5.645819589069911,8.71771173477173,2.519808210645403,4.663407748086112,5.599683100836618,8.621123470578874
143,39.90574515206473,0.00025600000000000004,41.11711322239467,2.5501631225858414,4.581073032106672,5.659266001837594,8.704116862160818,2.6119690895080567,4.730909667696271,5.634681633540562,8.636617694582258
144,39.67432316371373,0.00025600000000000004,41.19919673374721,2.4727254833493912,4.505119507653372,5.656979540416173,8.672101272855485,2.5994866575513567,4.613737651279995,5.625263227735247,8.618336016791208
145,40.0732307434082,0.00025600000000000004,39.92945284162249,2.5671604905809673,4.7293915612357,5.655498511450631,8.721903119768415,2.6227220807756697,4.739741291318621,5.6399396078927175,8.690511751174927
146,39.98634218488421,0.00025600000000000004,41.55519180297851,2.6951647656304494,4.650816787992205,5.6754922117505755,8.794090829576765,2.6156924758638653,4.6379059110369,5.643444817406791,8.681844711303711
147,40.15449910845075,0.00025600000000000004,40.27391063145229,2.487863530431475,4.662278032302856,5.637051575524467,8.655400691713606,2.507284930774144,4.594448348454066,5.590922505514962,8.608415794372558
148,40.40674525669643,0.00025600000000000004,41.492962210518975,2.6834270647593907,4.823281730924334,5.632105214255197,8.655146503448487,2.4512449060167585,4.454172808783395,5.641003629139491,8.652260446548462
149,40.55021939958845,0.00025600000000000004,40.34720072065081,2.549589967727661,4.633208322525024,5.654584905079433,8.678369808197022,2.538874360493251,4.6699527059282575,5.611171225139073,8.662665224075317
150,40.2177976335798,0.00025600000000000004,42.37792783464704,2.641445813860212,4.7025331769670755,5.63934349332537,8.69057480267116,2.5625710555485317,4.885177019664219,5.622657442092896,8.650495174952916
151,39.78670201982771,0.00020480000000000004,40.1140385219029,2.526747672898429,4.650615746634347,5.633342572620937,8.683020183018275,2.5890292916979107,4.499264185769217,5.636609254564558,8.679162400109428
152,39.30800285339355,0.00020480000000000004,40.270170266287664,2.620095481191363,4.59688138961792,5.645281880242484,8.705747713361468,2.691839098930359,4.828818573270525,5.636080939429147,8.68797115598406
153,39.599112265450614,0.00020480000000000004,41.0264710017613,2.5666927099227905,4.513687331335885,5.654805912290301,8.693107795715331,2.547796593393598,4.642182976858956,5.619877563204084,8.624762535095215
