epoch,loss,lr,val-loss,train-planningADE,train-planningFDE,train-predictionADE,train-predictionFDE,val-planningADE,val-planningFDE,val-predictionADE,val-predictionFDE
1,100.79781494140624,0.0004,91.1848191579183,4.157651400566101,10.112645196914674,5.739199670155843,8.781862847010295,4.033472084999085,10.125930611292521,5.674912110964457,8.825028284390767
2,90.62448959350586,0.0004,87.20532417297363,3.9373175779978435,9.795450083414714,5.6476780811945595,8.668316141764324,4.148020283381144,10.29204626083374,5.585098473230998,8.586116329828899
3,87.53393274943033,0.0004,85.4445967356364,4.2844748655955,10.434819428126017,5.630540267626444,8.627201159795126,4.355362145105998,10.639303620656332,5.617410731315613,8.605616887410482
4,86.10969721476236,0.0004,83.54548937479655,4.131568376223246,9.961580753326416,5.654184619585673,8.616361498832703,3.7677996158599854,9.290477244059245,5.661199339230856,8.610380697250367
5,84.78530858357747,0.0004,80.50194969177247,3.9859268426895142,9.690151913960774,5.6950357039769495,8.629642224311828,3.80101797580719,9.32696239153544,5.712278858820597,8.686457522710164
6,81.651060740153,0.0004,77.42246208190917,3.742880662282308,9.228792937596639,5.739299162228902,8.729300959904988,3.6068527857462565,9.002978531519572,5.717703755696615,8.712205187479656
7,78.22066014607748,0.0004,71.79715131123861,3.6603742917378743,9.100460052490234,5.877479100227356,8.798553562164306,3.4615841031074526,8.732338492075602,5.9317377726236975,8.899484586715698
8,74.37800280253093,0.0004,72.11556040445963,3.6403910716374717,9.08232086499532,5.931374756495158,9.038846000035603,3.8096521933873495,9.656216939290365,5.9591611385345455,9.327304927508036
9,72.2371166229248,0.0004,69.19485791524251,3.6811810970306396,9.293445158004761,5.935577170054118,9.072871486345926,3.454559850692749,8.648777882258097,5.861570231119791,9.008827789624531
10,69.78848864237467,0.0004,67.2597557067871,3.60130136013031,9.051993783315023,5.965632255872091,9.088391979535421,3.4457784334818524,8.831245374679565,5.945916374524434,9.225883181889852
11,67.86844749450684,0.00034,65.35446205139161,3.4240735530853272,8.870328537623088,5.877963614463806,9.159092434247334,3.401291036605835,8.715006446838379,6.054244256019592,9.473818246523539
12,69.33330370585124,0.00034,65.01429875691731,3.44780277411143,8.798820718129475,5.896255167325338,9.24408724308014,3.3970890204111734,8.727069266637166,6.089746379852295,9.404116932551066
13,66.76420313517252,0.00034,63.36877581278483,3.316052714983622,8.519401693344117,5.947703393300374,9.240276559193928,3.5987759192784625,9.089266061782837,6.125953833262126,9.24416852792104
14,64.45265973409018,0.00034,60.872204844156904,3.5100383202234906,8.854726998011271,5.935446039835612,9.103336723645528,3.277575699488322,8.389327128728231,5.944725076357524,9.18883961836497
15,62.51271107991536,0.00034,61.44176966349284,3.399980982144674,8.628564008076985,5.945636916160583,9.201596673329671,3.284459614753723,8.389251613616944,5.773604965209961,8.940183560053507
16,62.82567367553711,0.00034,61.82566731770833,3.309765330950419,8.404161882400512,5.808380103111267,9.021465682983399,3.4237966537475586,8.729727840423584,5.729262097676595,8.950061615308126
17,62.92217864990234,0.00034,60.88052520751953,3.3592528343200683,8.267285601298015,5.84060484568278,9.111314050356548,3.3461498816808066,8.70569314956665,5.85011035601298,9.209347995122274
18,61.787790807088214,0.00034,59.30406862894694,3.2545889059702557,8.241387859980266,5.877765814463298,9.084827367464701,3.1215083519617717,7.935622437795003,5.828995458285013,9.069559280077616
19,60.6159777323405,0.00034,58.70712420145671,3.2569663286209107,8.201593844095866,5.85215977827708,9.052318692207336,3.2835600773493447,8.31641279856364,5.8023807843526205,8.950066502888998
20,61.954716237386066,0.00034,62.511757151285806,3.2095405022303263,8.221509726842244,5.870008436838786,9.036055850982667,3.3548895120620728,8.619529326756796,5.981945093472799,9.0846639474233
21,63.77403004964193,0.00028900000000000003,60.90461438496907,3.292346795399984,8.276619466145833,5.919920833905538,9.114762965838114,3.2582765340805055,7.983971484502157,6.050248622894287,9.181433622042338
22,63.68883692423503,0.00028900000000000003,62.12321116129557,3.1945394039154054,7.9629492123921715,5.916940712928772,9.159844835599264,3.3156231164932253,8.468120702107747,6.0155740022659305,9.177154898643494
23,64.4727887471517,0.00028900000000000003,60.327260716756186,3.3256619930267335,8.207118908564249,5.921070877710978,9.15702559153239,3.502414584159851,8.657949384053548,6.067280634244283,9.267304015159606
24,64.15361735026042,0.00028900000000000003,59.33212827046712,3.27671058177948,8.129012091954548,5.905366388956706,9.133324829737345,3.3643874247868855,8.369695170720417,5.983485205968221,9.3161070505778
25,62.68885383605957,0.00028900000000000003,59.58725331624349,3.3092220942179362,8.188713391621908,5.987632854779561,9.34105416138967,3.231437985102336,8.075214306513468,6.069248119990031,9.49596513112386
26,62.27495625813802,0.00028900000000000003,59.57682253519694,3.220134727160136,7.942385466893514,5.985254867871602,9.440581242243448,3.1992567857106526,7.926690212885538,6.020327266057333,9.322223019599914
27,60.57764879862467,0.00028900000000000003,58.64907201131185,3.1578661759694415,7.696654478708903,6.0173310995101925,9.52891656557719,3.203748035430908,7.614960765838623,6.142191831270853,9.742479228973389
28,62.912221908569336,0.00028900000000000003,59.448775100708005,3.474929181734721,8.39923825263977,6.058756637573242,9.410341691970824,3.365274922053019,8.238199583689372,5.988668171564738,9.439248363176981
