epoch,loss,lr,val-loss,train-planningADE,train-planningFDE,train-predictionADE,train-predictionFDE,val-planningADE,val-planningFDE,val-predictionADE,val-predictionFDE
1,38.71136919657389,0.0005,37.58942095438639,4.45512546811785,10.961905661083403,5.653796559288388,7.960967994871593,4.204323609670003,10.504128001985096,5.610114631198702,7.936844099135626
2,37.406470071701776,0.0005,37.12072099958147,4.063531024115426,10.24890356972104,5.614841938018799,7.9426143282935735,4.001819474356515,10.13490154629662,5.614900361923945,7.942541292735508
3,37.08926464262463,0.0005,36.84037435622442,3.9040650753747848,9.93320419674828,5.615461973916917,7.943814550127302,3.874093566622053,9.767854508899507,5.609773976462228,7.930657386779785
4,36.866310573759534,0.0005,36.586107072376066,3.9157083261580694,9.768866380055746,5.616161403201875,7.948697396687099,3.8450186933789934,9.540459246862502,5.619567439669654,7.944720949445452
5,36.612701052711124,0.0005,36.29503304617746,4.00039479846046,9.811734789893741,5.6283762227921255,7.957235529309227,3.9733010814303444,9.776163010370164,5.639935266403925,7.968777395430065
6,35.873260861351376,0.0005,34.497915722074964,3.9080482778095065,9.69200002579462,5.603728260312762,7.933773971739269,3.8179657345726374,9.67529417219616,5.476557777041481,7.885123309634981
7,34.0968078431629,0.0005,33.43175343104771,4.034547056470599,10.049360570453462,5.383774235135033,7.722165970575242,4.010718322935558,10.061926614670526,5.3260344210125155,7.68383314495995
8,33.86769231160482,0.0005,33.981786273774645,3.8315964426313127,9.826241129920597,5.26858377456665,7.528342167536418,3.9679016385759627,10.120731853303456,5.31269781930106,7.5272528671083
9,32.88718486967541,0.0005,33.11512765430269,3.9138995692843483,9.741593815031505,5.111885320572626,7.264557543255034,3.618602684565953,9.194338843936013,5.059380588077364,7.11962442171006
10,35.32518468584333,0.0005,36.38323238917759,3.7733219351087297,9.722951548440117,5.335658879507156,7.35248114949181,4.07227593376523,9.756112325759162,5.572642973491123,7.880399885631743
11,34.25789042881557,0.000425,33.2115220569429,3.9398465951283774,9.589777537754603,5.422052905673072,7.61755557287307,4.074929805029006,9.766862937382289,5.273905288605463,7.46190561567034
12,33.07103656587147,0.000425,32.79030990600586,3.9436928658258346,9.801324594588507,5.186001255398705,7.355979874020531,3.9688861143021357,9.89598748797462,5.091386079788208,7.254397176560902
13,32.38454500834147,0.000425,31.350039618355886,3.887053887049357,9.917298407781692,4.9989407289595835,7.194273596718197,3.7017847242809476,9.693792275020055,4.8863907768612815,7.170106274741037
14,31.37795843396868,0.000425,30.87157135918027,3.5481552623567127,9.068709668659029,4.87544830640157,7.093444903691609,3.6250859782809304,9.084211463019962,4.917185658500308,7.133760077612741
15,31.021854673113143,0.000425,30.520572934831893,3.770085436957223,9.418529442378453,4.865920180366153,7.039134434291294,3.806087312244234,9.566602003006707,4.762168498266311,6.851712726411366
16,31.151920772734144,0.000425,30.940543220156716,3.7947757925306047,9.55731353305635,4.809737625576201,6.844926130203974,3.709444136846633,9.522305170694986,4.835305043629238,6.8152397473653155
17,30.785856610252743,0.000425,30.24241002400716,3.895294677643549,9.78434876033238,4.783016204833984,6.847049304417202,3.707104580742972,9.235804762159075,4.747104588009062,6.775668791362217
18,30.606719970703125,0.000425,30.05602505093529,3.9020626544952393,9.594122750418526,4.768044449034191,6.813371601558867,3.767055017607553,9.18741530463809,4.736142839704241,6.762419939041138
19,30.13282603309268,0.000425,29.66260474068778,3.8256645656767345,9.49160859698341,4.697515760149274,6.757470868882679,3.802211352757045,9.149929954892112,4.601053714752197,6.615931170327323
20,29.83937018258231,0.000425,29.439080919538224,3.7606717064267112,9.26235092253912,4.629024006071544,6.635407720293317,3.9064822651091076,9.419976211729503,4.600284655888875,6.61172940617516
21,29.763951801118395,0.00036124999999999997,29.088883990333194,3.8840893450237455,9.524107456207275,4.595996618270874,6.559794391904559,3.8466231595902216,9.322779178619385,4.5623301437922885,6.550073158173334
22,29.25699887956892,0.00036124999999999997,28.673287391662598,3.7012031078338623,9.13958333787464,4.586762502079918,6.585781937553769,3.942613578978039,9.4437910034543,4.5432721092587425,6.536379462196713
23,29.00699706304641,0.00036124999999999997,28.27116957164946,3.9125334194728305,9.655169055575417,4.52774030821664,6.502210242407663,3.8429410684676397,9.271532422020321,4.474553227424622,6.45619459379287
24,28.707125345865887,0.00036124999999999997,28.69596263340541,4.016309408914475,9.911691665649414,4.5186773254757835,6.475721052714756,3.882660400299799,9.546467735653831,4.493277243205479,6.456349599929083
25,30.537596021379745,0.00036124999999999997,29.16486694699242,3.773198116393316,9.828143483116513,4.70431433405195,6.682157130468459,3.8729849315824962,10.069924854096913,4.527614741098313,6.475489559627714
26,29.390681766328356,0.00036124999999999997,30.44946134658087,3.6809472924187068,9.428540479569207,4.637159915197463,6.635550884973435,3.837639536176409,9.443454197474889,4.846098718189058,6.9905058997018
27,29.855066390264604,0.00036124999999999997,28.666303634643555,3.8551277546655562,9.361495063418435,4.717082716169811,6.763739449637277,3.890295846121652,9.277998129526773,4.525303988229661,6.519035509654453
28,28.94346573239281,0.00036124999999999997,29.47762071518671,3.91579000155131,9.889413947150821,4.469631740025112,6.380193119957333,3.8970759142012823,9.763795307704381,4.435523771104359,6.243744112196422
29,28.788181259518577,0.00036124999999999997,28.19790349687849,3.9122270061856224,9.945348149254208,4.473422856557937,6.373925560996646,3.7860664980752126,9.698785146077475,4.422785951977684,6.304483720234463
30,28.531947544642858,0.00036124999999999997,27.955853780110676,3.7812850134713307,9.54540307181222,4.454842487970988,6.343249230157761,3.7367482753027055,9.603105204445976,4.420847574869792,6.344148624510992
31,28.26220212663923,0.0003070625,28.220766112917946,3.7711581729707264,9.481775306520008,4.46270919981457,6.333431777499971,3.7929777758462087,9.632777940659295,4.442547168050494,6.287176892870948
32,28.73967697506859,0.0003070625,29.06286398569743,3.8637049084617976,9.58172793615432,4.470455447832744,6.394035032817295,3.8307026567913236,9.612149556477865,4.478359245118641,6.443768682933989
33,29.322978882562545,0.0003070625,28.817225319998606,3.77150711559114,9.430928729829335,4.623040097100394,6.676452965963454,3.642413922718593,9.329122089204335,4.629718122028169,6.615067232222784
34,28.10081872485933,0.0003070625,27.741160438174294,3.798099858420236,9.529935859498524,4.507049605959938,6.442102273305257,3.7586194220043363,9.384272461845761,4.441864921933129,6.437112558455694
35,29.541796865917387,0.0003070625,28.34871600923084,4.0378751414162775,9.845352218264626,4.448396137782505,6.384044079553513,3.89196084794544,9.599299612499419,4.378727396329244,6.237967417353675
36,28.902980895269486,0.0003070625,28.11959698086693,3.801835979734148,9.454924901326498,4.424691949571882,6.375158605121431,3.7300390061878024,9.31276664279756,4.433088223139445,6.418577489398775
37,28.328778493972052,0.0003070625,28.25028355916341,3.8299681345621743,9.396004086449032,4.46438379514785,6.4521977333795455,3.94041413352603,9.59338562829154,4.381564838545663,6.363946369716099
38,27.709508078438894,0.0003070625,27.05826132638114,3.9923723198118664,9.660669417608352,4.351025002343314,6.284291994004023,3.5726287932623,8.894040039607457,4.351372718811035,6.332658483868554
39,27.096318426586333,0.0003070625,27.056573822384788,3.720971243722098,9.174637249537877,4.351856362252009,6.297928696586972,3.849490370069231,9.410301594507127,4.315916782333737,6.19895737511771
40,28.31213665008545,0.0003070625,28.2454864411127,3.868070227759225,9.458747841063,4.357427977380299,6.259058430081322,3.89761944044204,9.446662789299374,4.42150786944798,6.292133490244548
41,27.413641293843586,0.000261003125,27.220339820498513,3.8062032631465366,9.401979083106632,4.336902590025039,6.2252543313162665,3.789045118150257,9.282619499024891,4.3148457776932485,6.250842616671608
42,27.287711733863468,0.000261003125,27.004872004191082,3.9908165477571034,9.694863841647194,4.288070826303391,6.246798242841448,3.7645534560793923,9.199359053657169,4.326293667157491,6.342197565805344
43,26.846098354884557,0.000261003125,26.560322943187895,3.7934074912752425,9.278347991761708,4.263774065744309,6.225389037813459,3.669261852900187,9.063762256077357,4.262013293447948,6.268973657063076
44,26.28008488246373,0.000261003125,26.003386633736746,3.7705223106202626,9.450031189691453,4.254130346434457,6.194853714534214,3.678794088817778,9.118626412891206,4.198972509020851,6.163544064476376
45,25.834117980230424,0.000261003125,25.810409318833123,3.6716014998299733,9.215189911070324,4.190694519451687,6.152485376312619,3.7266582534426735,9.250625610351562,4.168807665506999,6.068632438069298
46,25.75077588217599,0.000261003125,25.977993965148926,3.6933626333872476,9.261882736569358,4.150856846854801,6.084231393677848,3.472778626850673,8.484433401198615,4.176266885939098,6.134416795912243
47,26.139550299871537,0.000261003125,26.715999875749862,3.7563958849225725,9.394141810280937,4.187432913553147,6.072904495965867,3.7704107420785085,9.498199735369,4.136004141398838,5.957355283555531
48,25.865961801438104,0.000261003125,26.101949737185524,3.7761011918385825,9.430021308717274,4.094055624235244,5.970199687140329,3.7097108250572566,9.096118677230109,4.153073986371358,6.046621016093662
49,26.901600883120583,0.000261003125,27.016945566449845,4.014435983839489,10.021917320433117,4.196423161597479,5.99196625891186,3.669006801786877,9.071819873083205,4.188779484658014,5.872749198050726
50,26.24012038821266,0.000261003125,25.85521629878453,3.599608602977934,8.90473106929234,4.157184498650687,5.945702223550706,3.469975295520964,8.505537509918213,4.202576699711027,6.083099546886626
51,25.941236950102308,0.00022185265624999998,25.77165312994094,3.678077396892366,9.147251901172456,4.122988297825768,5.910205318814232,3.5684185595739457,8.967015448070708,4.090725086984181,5.903992425827753
52,25.76033964611235,0.00022185265624999998,26.127173741658527,3.802244163694836,9.344439324878511,4.077672578039623,5.847557238170078,3.618157046181815,8.695189680371966,4.100929356756664,5.831151496796381
