epoch,loss,lr,val-loss,train-planningADE,train-planningFDE,train-predictionADE,train-predictionFDE,val-planningADE,val-planningFDE,val-predictionADE,val-predictionFDE
1,37.69646254039946,0.0004,36.75727408272879,5.33134092603411,10.865015847342354,5.418302638190133,7.622211547124953,5.139066741580055,10.579876263936361,5.410782098770142,7.617739007586525
2,36.470486686343236,0.0004,36.10445749192011,5.04661006019229,10.392229193732852,5.3898098695845835,7.643840369724092,4.966302814937773,10.258452710651216,5.384286085764567,7.604718696503412
3,36.06718481154669,0.0004,35.82396943228586,4.858669576190767,9.897098563966297,5.385770877202352,7.657039040610904,5.0179269427344915,10.513767106192452,5.384643759046282,7.649809405917213
4,35.83034969511486,0.0004,35.56722232273647,5.01614168712071,10.318871407281785,5.393962428683326,7.703201203119187,5.010376703171503,10.446392740522112,5.396377642949422,7.694505577995663
5,35.57886268979027,0.0004,35.24371692112514,4.906040180297125,10.183296703156971,5.395952270144508,7.710255918048677,5.030475105558123,10.30796107791719,5.388175408045451,7.630910907472883
6,35.36004066467285,0.0004,35.12133171444847,4.964528674171085,10.153203555515834,5.398083425703502,7.682923793792725,4.912803831554594,10.07223197392055,5.40407513436817,7.703597046080089
7,35.18638837905157,0.0004,34.8842644464402,4.934905301956904,10.168895903087797,5.396465051741827,7.700481289909,4.890285912014189,9.945825485956101,5.401776983624413,7.70582964306786
8,35.080148696899414,0.0004,34.56931668236142,4.913136800130208,10.067249071030389,5.401857001440866,7.750054472968692,4.974053189868019,9.994012196858725,5.3995237691061835,7.755121469497681
9,34.76121639070057,0.0004,34.316355932326545,4.9052463713146395,9.897687594095865,5.375767560232253,7.779449042819795,5.036137240273612,10.260122685205369,5.317459049678984,7.638686838604155
10,34.03944778442383,0.0004,33.665348870413645,5.037235975265503,10.37089559010097,5.303590161459787,7.611354158038185,4.937274898801531,10.04307967140561,5.231562001364572,7.480917510532198
11,33.991759345644994,0.00034,33.41739799862816,5.153305337542579,10.574705759684244,5.2588357130686445,7.457853669211978,4.994635275432041,10.095145906720843,5.222631261462257,7.436151811054775
12,33.44274657113211,0.00034,33.086241222563245,4.970368158249628,10.133784384954543,5.232777243568783,7.5482885383424305,4.919579097202846,10.014669645400275,5.222439516158331,7.557954300017584
13,33.29532968430292,0.00034,32.58701242719378,4.986034427370344,10.17090790612357,5.21239219393049,7.5308043162028,4.923690307708013,9.90178192229498,5.188397941135225,7.520877963020688
14,32.68316868373326,0.00034,32.09696052187965,4.968473956698463,10.073429652622767,5.149409952617827,7.4260446684701105,4.974621557054066,10.04211748213995,5.096967174893334,7.368229934147426
15,32.51180521647135,0.00034,32.56697663806734,4.888166382199242,9.866892019907633,5.124848910740444,7.39451433363415,4.901086636951992,9.934756619589669,5.177451258613949,7.494909502211071
16,32.37067131769089,0.00034,30.880980718703498,4.834052029110136,9.844162600381035,5.126527093705677,7.430476688203358,4.753866422744024,9.62788268498012,4.972469011942546,7.25151446887425
17,31.189094270978654,0.00034,30.432793753487722,4.700721173059373,9.56235154469808,4.9861362888699485,7.24437495640346,4.858583461670649,9.764294964926583,4.7846372581663585,6.982562065124512
18,32.457615443638396,0.00034,32.9257687159947,4.4799650850750155,9.224923360915412,4.917046569642567,6.984357288905552,4.743712992895217,9.838337421417236,5.074011791320074,7.0119495164780385
19,33.40782855805897,0.00034,33.7141968863351,4.66286563873291,9.58811124165853,5.0391571862357,6.950545492626372,4.811695337295532,9.902040254502069,5.021648611341204,7.066330659957159
20,32.33596456618536,0.00034,30.202757699148997,4.625429505393619,9.304925668807257,5.048115650812785,7.169590473175049,4.640704382033575,9.488265718732562,4.86782481556847,7.104312056586856
21,30.05767331804548,0.00028900000000000003,29.427032834007626,4.67981861886524,9.427882421584357,4.770802963347662,6.945141270047142,4.581729105540684,9.350968270074754,4.759610153379894,6.928803909392584
22,29.70474978855678,0.00028900000000000003,29.507233347211564,4.618655113946824,9.36618373507545,4.777926479067121,6.9426550297510055,4.742598647163028,9.818170116061257,4.731913532529559,6.84672965322222
23,29.779506774175736,0.00028900000000000003,29.3920103708903,4.578723453340077,9.18096045085362,4.733856428237188,6.874070326487224,4.677038601466587,9.662683327992758,4.721863530931019,6.849530356270926
24,29.670914877028693,0.00028900000000000003,29.25035930815197,4.388415098190308,8.779514744168235,4.757271800722394,6.847817909149897,4.8017420428139825,9.830461661020914,4.726639974684942,6.846696149735224
25,29.835902441115607,0.00028900000000000003,30.213642574491956,4.549470708483741,9.085008575802757,4.741845403398786,6.760258629208519,4.7660427661169145,9.738590876261393,4.708458764212472,6.6511094229561945
26,30.295882633754186,0.00028900000000000003,29.20192545936221,4.4538559800102595,8.922448930286226,4.711942491077242,6.701894351414272,4.536980231602986,9.121319089617048,4.682562850770497,6.749194610686529
27,29.50017602103097,0.00028900000000000003,29.206873076302664,4.493694044294811,8.934685162135533,4.69531341961452,6.76393004826137,4.650588853018625,9.332473709469749,4.676667837869553,6.7445148059300015
28,29.824335824875604,0.00028900000000000003,29.658548990885418,4.407156694503057,8.927873316265288,4.6800796417962935,6.735776220049177,4.8045213108971,9.821708792731876,4.646687098911831,6.780455680120559
29,30.025653839111328,0.00028900000000000003,28.225337255568732,4.4226221697671075,8.75073748543149,4.7859271594456265,6.861629486083984,4.655350594293504,9.526175998506092,4.616882687523251,6.686746483757382
30,28.979555493309384,0.00028900000000000003,29.050891512916202,4.490272726331439,9.163661707015265,4.625738643464588,6.639843270892189,4.662193377812703,9.678855396452404,4.705146573838734,6.698429516383579
31,29.018450146629696,0.00024565000000000003,27.758502051943825,4.528951395125616,9.13483002072289,4.660192796162197,6.650631348292033,4.67640099071321,9.674267814272927,4.531841527848017,6.6221410774049305
32,28.402382078624907,0.00024565000000000003,28.31589780535017,4.38172097433181,8.906950996035622,4.569924820037115,6.600430079868862,4.559230952035813,9.480735006786528,4.677950314113072,6.5398366678328745
33,28.79902240208217,0.00024565000000000003,28.082683563232422,4.463409843898955,9.326954319363548,4.641332694462368,6.555437428610666,4.70503872916812,9.739863350277854,4.552743264607021,6.55651315053304
34,28.01999827793666,0.00024565000000000003,27.503674507141113,4.551939828055246,9.23695841289702,4.54472804069519,6.574803647540865,4.672264905202956,9.67590079988752,4.453421819777716,6.496882381893339
35,28.57059823899042,0.00024565000000000003,27.580644244239444,4.488932212193807,9.062532788231259,4.49659454254877,6.498638153076172,4.583704517001197,9.57483686719622,4.4807074183509465,6.462031341734386
36,28.054065023149764,0.00024565000000000003,28.034298306419736,4.493901411692302,9.229461669921875,4.4770986920311335,6.4833995047069735,4.642219906761532,9.622568879808698,4.4516495522998625,6.460766077041626
37,27.808032217479887,0.00024565000000000003,27.647741953531902,4.429344495137532,8.822609106699625,4.450604961031959,6.4592970212300616,4.49349357968285,9.19667570931571,4.419615280060541,6.45283613886152
38,28.074691772460938,0.00024565000000000003,27.481152034941175,4.492587895620437,9.03686303184146,4.459354094096592,6.380332492646717,4.585533108030047,9.261773608979725,4.4402898379734586,6.440793684550694
39,27.626274335952033,0.00024565000000000003,27.16684123447963,4.5891586031232565,9.243252686091832,4.439032543273199,6.367476213546026,4.586017279397874,9.369525455293202,4.411046890985398,6.32274063428243
40,27.952781904311408,0.00024565000000000003,27.27920014517648,4.50408334959121,9.061249278840565,4.47678788503011,6.470025107974098,4.780480509712582,9.828163850875129,4.430763448987689,6.475420123054867
41,27.370739618937176,0.00020880250000000002,27.25077329363142,4.547615925470988,9.34028232665289,4.419484933217366,6.375871045248849,4.546008666356404,9.302690891992478,4.420916943323045,6.313291458856492
42,27.284925733293807,0.00020880250000000002,26.818873587108794,4.589097045716786,9.316130592709495,4.3997256982894175,6.3344180924551825,4.590466056551252,9.386035169873919,4.375510113579886,6.321795917692638
43,26.8104894274757,0.00020880250000000002,26.444840022495814,4.498505819411505,9.083696388062977,4.366204693203881,6.267360812141781,4.60721138545445,9.529430661882673,4.3532601084027975,6.224137976056054
44,26.724492981320335,0.00020880250000000002,26.724782762073335,4.42275873819987,9.215400718507313,4.33215628351484,6.232504912785122,4.425857532592047,9.175795328049432,4.360297237123762,6.259781213033767
45,29.274397350492933,0.00020880250000000002,34.718380791800364,4.613208259854998,9.518840403783889,4.813248043968564,6.713652349653698,4.622146016075497,9.288584890819731,5.768930174055553,7.743280092875163
46,32.1075249626523,0.00020880250000000002,29.814778191702707,4.603562831878662,9.262412843250093,5.162873211361113,7.13019399415879,4.35671295438494,8.847776435670399,4.737370343435378,6.700604904265631
47,28.174069994971866,0.00020880250000000002,26.77703639439174,4.5835276898883635,9.4260208266122,4.555045139221918,6.492248932520549,4.3159774371555875,8.95662650607881,4.358436028162639,6.259920880908058
48,26.9037872950236,0.00020880250000000002,26.62046886625744,4.598057235990252,9.27021837234497,4.382988021487281,6.233501161847796,4.534993387403942,9.350804760342552,4.327305441810971,6.180674007960728
49,27.33603940691267,0.00020880250000000002,26.99033019656227,4.418342590332031,8.93892612911406,4.447444915771484,6.285815829322452,4.486069770086379,9.210996423448835,4.412208091645014,6.297342152822585
50,26.609765824817476,0.00020880250000000002,25.733044987633114,4.427352292197091,9.090548038482666,4.353954144886562,6.226095188231695,4.448142573946998,9.171433857509069,4.261837380273001,6.142884095509847
51,25.7861236844744,0.000177482125,25.661077544802712,4.425263472965786,9.020868551163446,4.265443041211083,6.149911994025821,4.320217915943691,8.698050067538308,4.235797200884138,6.070527417319162
52,25.8126897357759,0.000177482125,25.490367480686732,4.434135073707218,9.122551895323253,4.222386189869472,6.092909608568464,4.463020211174374,9.22408828281221,4.2347344898042225,6.1013290087382
